LOCAL;DATA;HORA;Temp. Ins. (C);TEMP MAX;Temp. Min. (C);Umi. Ins. (%);Umi. Max. (%);Umi. Min. (%);PA INST;Pressao Max. (hPa);Pressao Min. (hPa);VEL VEN MED;Dir. Vento (m/s);Raj. Vento (m/s);Radiacao (KJ/m²);Chuva (mm)
MACEIO;16/12/2023;800;21,6;21,6;20,8;100;100;100;1002,9;1002,9;1002,5;0,9;267;1,8;;0
MACEIO;16/12/2023;900;22,3;22,3;21,5;98;100;98;1003,9;1003,9;1002,9;0,6;265;1,8;108,6;0
MACEIO;16/12/2023;1000;27,3;27,3;22,3;79;98;78;1004,4;1004,4;1003,9;0,5;253;1,9;1142,5;0
MACEIO;16/12/2023;1100;28,2;28,5;26,9;64;79;63;1004,6;1004,6;1004,3;2,4;132;5,3;2077,9;0
MACEIO;16/12/2023;1200;29,5;29,5;27,8;54;66;54;1004,4;1004,6;1004,4;3,3;95;6,4;2722,7;0
MACEIO;16/12/2023;1300;29,6;30,2;28,8;53;59;47;1003,9;1004,4;1003,9;3,7;99;6,6;3147,6;0
MACEIO;16/12/2023;1400;29,6;30,2;29;57;59;51;1003,6;1003,9;1003,5;3,1;118;7,1;3533,1;0
MACEIO;16/12/2023;1500;29,7;30,6;29,1;57;61;47;1002,8;1003,6;1002,8;3,6;112;6,8;3194,3;0
MACEIO;16/12/2023;1600;29;30,6;29;59;62;51;1002,6;1002,9;1002,6;4,1;114;7,2;3055;0
MACEIO;16/12/2023;1700;29;30;28,5;59;62;54;1002,3;1002,6;1002,3;2,9;123;6,6;1996,8;0
MACEIO;16/12/2023;1800;28,5;29,4;28;65;68;58;1002;1002,3;1002;3,2;105;5,9;1255,4;0
MACEIO;16/12/2023;1900;27,4;28,7;27,3;69;71;62;1002,1;1002,1;1001,9;2,7;129;6,7;958,4;0
MACEIO;16/12/2023;2000;27,1;27,6;27;70;74;66;1002,7;1002,7;1002,1;2,2;124;5,8;336,6;0
MACEIO;16/12/2023;2100;26,2;27,1;26,2;76;76;70;1003,2;1003,2;1002,7;2;96;4,1;55,2;0
MACEIO;16/12/2023;2200;26,2;26,3;26;78;78;76;1003,3;1003,3;1003,1;1,6;112;3,2;;0
MACEIO;16/12/2023;2300;26,1;26,3;25,9;76;79;76;1003,5;1003,5;1003,1;1;122;2,8;;0
MACEIO;17/12/2023;0;25;26,1;25;85;85;76;1003,9;1003,9;1003,5;0,1;56;1,8;;0
MACEIO;17/12/2023;100;24,6;25,1;24,5;89;90;85;1003,6;1003,9;1003,6;0,5;351;1,4;;0
MACEIO;17/12/2023;200;24,4;24,6;24,1;90;91;89;1003,4;1003,6;1003,3;0,5;344;1,4;;0
MACEIO;17/12/2023;300;24,5;24,6;24,1;90;93;88;1002,6;1003,4;1002,6;0,3;239;0,9;;0
MACEIO;17/12/2023;400;24,4;24,5;24,3;90;91;89;1002,1;1002,7;1002,1;0,8;261;1,7;;0
MACEIO;17/12/2023;500;23,4;24,4;23,4;93;93;89;1001,5;1002,1;1001,5;0,7;269;1,7;;0
MACEIO;17/12/2023;600;23,2;23,5;23,2;95;95;92;1001,5;1001,6;1001,3;0,5;254;1,7;;0
MACEIO;17/12/2023;700;23,2;23,4;23,2;96;96;94;1001,7;1001,7;1001,4;0,9;25;2,2;;0
MACEIO;17/12/2023;800;23;23,4;22,9;97;98;95;1002,4;1002,4;1001,7;1,2;301;2,9;;0,2
MACEIO;17/12/2023;900;23,8;23,8;23;94;98;94;1002,8;1002,8;1002,3;1,2;277;3,3;205,4;0
MACEIO;17/12/2023;1000;26;26;23,8;84;94;84;1003,3;1003,3;1002,8;1,5;295;3,3;913,8;0
MACEIO;17/12/2023;1100;26,6;26,6;24,8;83;91;82;1003,6;1003,7;1003,3;1,4;302;4,7;952,2;0,2
MACEIO;17/12/2023;1200;26,4;26,9;26,1;82;83;79;1003,1;1003,6;1003,1;1,9;164;3,9;1209;0
MACEIO;17/12/2023;1300;28,6;29,6;26,2;70;83;69;1002,7;1003,1;1002,7;1,9;146;4,4;2681,3;0
MACEIO;17/12/2023;1400;29,3;30,4;27,7;64;76;64;1002,3;1002,7;1002,3;3,1;115;5,5;2607,1;0
MACEIO;17/12/2023;1500;30,9;31;29,2;62;66;61;1001,8;1002,3;1001,7;3,1;126;6,8;3490,6;0
MACEIO;17/12/2023;1600;30;30,9;29,4;62;66;60;1000,9;1001,8;1000,9;4,1;107;7,5;2835,6;0
MACEIO;17/12/2023;1700;29,5;30,6;29;67;67;62;1000,4;1000,9;1000,4;3,6;119;7,8;2496,8;0
MACEIO;17/12/2023;1800;29,2;29,6;28,3;69;73;66;1000,2;1000,5;1000,2;4;118;7,6;1552,7;0
MACEIO;17/12/2023;1900;27,9;29,4;27,9;71;72;67;1000,4;1000,4;1000,2;4,4;105;7,7;1089,3;0
MACEIO;17/12/2023;2000;27,1;28,3;27,1;79;79;68;1001;1001;1000,4;3,6;100;7,1;208,1;0
MACEIO;17/12/2023;2100;26,5;27,2;26,5;83;83;79;1001,6;1001,6;1000,9;3,1;103;5,4;68,3;0
MACEIO;17/12/2023;2200;26,3;26,5;26,3;83;85;83;1001,8;1001,8;1001,5;2,6;105;5;;0
MACEIO;17/12/2023;2300;26,2;26,4;26;83;85;83;1002,1;1002,2;1001,8;2;107;4,9;;0
MACEIO;18/12/2023;0;26;26,2;25,9;86;87;83;1002,2;1002,3;1002;1,5;115;3,6;;0
MACEIO;18/12/2023;100;25,1;26,1;24,9;89;90;86;1002,3;1002,4;1002,2;0,9;7;3,5;;0
MACEIO;18/12/2023;200;25,3;25,6;24,9;87;90;84;1001,6;1002,3;1001,6;1,2;129;3,6;;0
MACEIO;18/12/2023;300;25,1;25,4;25;93;93;87;1001,3;1001,9;1001,3;1,4;110;3,1;;0
MACEIO;18/12/2023;400;24,6;25,2;24,6;95;96;92;1000,9;1001,3;1000,9;0,3;321;3,5;;0,6
MACEIO;18/12/2023;500;23,9;24,6;23,4;100;100;95;1000,9;1000,9;1000,7;1;102;4,2;;10,4
MACEIO;18/12/2023;600;22,9;24;22,9;100;100;99;1001;1001;1000,9;3,5;19;6,7;;1,8
MACEIO;18/12/2023;700;22,5;22,9;22,4;100;100;100;1001,2;1001,2;1000,9;2,7;345;7,3;;5
MACEIO;18/12/2023;800;23;23;22,4;100;100;100;1001,4;1001,4;1001,1;1;305;4,8;0,7;0,8
MACEIO;18/12/2023;900;23,7;23,8;23;100;100;100;1001,7;1001,7;1001,4;0,5;319;2,1;177,8;0
MACEIO;18/12/2023;1000;24,1;24,1;23,6;96;100;96;1002,1;1002,1;1001,7;2,5;18;4,5;365,9;0
MACEIO;18/12/2023;1100;23,7;24,1;23,5;99;100;96;1002,6;1002,7;1002;1,7;49;3,8;353,9;2
MACEIO;18/12/2023;1200;25,2;25,2;23,7;91;100;91;1002,8;1002,9;1002,6;1,2;338;3;896,5;0
MACEIO;18/12/2023;1300;25,9;26,1;25,1;88;92;86;1002,3;1002,8;1002,3;2,8;353;5;1098;0
MACEIO;18/12/2023;1400;26,8;27,3;25,8;82;90;79;1001,4;1002,3;1001,4;2,3;7;5,8;1875,3;0
MACEIO;18/12/2023;1500;27,3;27,4;26,6;79;82;76;1000,7;1001,4;1000,7;1,9;11;4,2;1094,5;0
MACEIO;18/12/2023;1600;27,7;28,3;27,3;77;80;74;1000,2;1000,7;1000,2;2,7;52;4,5;1480,3;0
MACEIO;18/12/2023;1700;28,4;28,9;27,7;75;78;72;999,3;1000,2;999,3;3,4;54;6,5;1807,8;0
MACEIO;18/12/2023;1800;27,5;28,5;27,3;79;79;72;998,9;999,3;998,9;4;59;8,2;1133,2;0
MACEIO;18/12/2023;1900;26,9;27,6;26,9;81;83;80;999,2;999,2;998,7;2,7;74;6,1;694,8;0,2
MACEIO;18/12/2023;2000;26,1;26,9;26,1;87;87;81;999,4;999,4;999,2;2,9;53;6;252;0
MACEIO;18/12/2023;2100;25,6;26,1;25,5;90;91;86;999,5;999,6;999,3;2,4;56;5,2;51,2;0
MACEIO;18/12/2023;2200;25,2;25,6;25,2;91;91;90;1000,1;1000,1;999,5;2,6;54;4,5;;0
MACEIO;18/12/2023;2300;24,9;25,2;24,6;95;96;91;1000,8;1000,8;1000,1;1,7;45;3,7;;0
MACEIO;19/12/2023;0;24,6;25;24,5;97;97;94;1001,3;1001,3;1000,7;1,4;25;3;;0
MACEIO;19/12/2023;100;24,4;24,8;24,4;97;97;96;1001,5;1001,6;1001,3;4,1;25;6;;0
MACEIO;19/12/2023;200;23,9;24,4;23,9;97;98;96;1000,6;1001,5;1000,6;4,5;46;7,4;;0,2
MACEIO;19/12/2023;300;23,8;23,9;23,7;97;98;96;1000,3;1001;1000,3;2,1;10;7,4;;0
MACEIO;19/12/2023;400;23,6;23,8;23,5;100;100;97;999,8;1000,3;999,8;1,2;37;3,4;;0
MACEIO;19/12/2023;500;23,5;23,7;23,5;99;100;99;999,7;999,9;999,6;0,5;42;2,1;;0
MACEIO;19/12/2023;600;23,7;23,8;23,5;99;100;99;999,8;1000,1;999,7;1,3;31;2,4;;0
MACEIO;19/12/2023;700;23,8;23,9;23,7;99;99;99;1000,4;1000,4;999,8;1,5;23;3,1;;0
MACEIO;19/12/2023;800;24,1;24,1;23,7;96;99;96;1001;1001;1000,4;1,7;3;3,1;;0
MACEIO;19/12/2023;900;24,5;24,5;24,1;95;96;95;1001,1;1001,4;1001;2,3;22;3,6;94,5;0
MACEIO;19/12/2023;1000;25,2;25,2;24,5;94;95;93;1001;1001,4;1001;2,1;20;3,4;348,7;0
MACEIO;19/12/2023;1100;26,9;26,9;25,2;88;94;87;1001,7;1001,7;1001;3,8;35;6,1;1049,7;0
MACEIO;19/12/2023;1200;27,6;27,8;26,9;83;88;82;1002,5;1002,5;1001,6;5,2;16;8,8;1390,1;0
MACEIO;19/12/2023;1300;28,4;28,4;27,5;78;83;78;1002,6;1002,7;1002,4;5;33;9;1403,5;0
MACEIO;19/12/2023;1400;27,4;29;27,2;83;84;74;1002;1002,7;1002;5,3;59;8,8;1569,1;0
MACEIO;19/12/2023;1500;28,7;29;27,4;75;83;74;1001,2;1002;1001,2;5,2;41;9;1642;0
MACEIO;19/12/2023;1600;29,2;30,5;28,6;73;75;69;1000,6;1001,3;1000,6;5,1;43;8,9;2486,2;0
MACEIO;19/12/2023;1700;30,2;30,8;28,7;68;78;67;999,3;1000,6;999,3;5,1;44;9,6;1839;0
MACEIO;19/12/2023;1800;27,5;30,1;27,5;78;78;68;999,4;999,6;999,2;4,4;50;9,2;298,9;0
MACEIO;19/12/2023;1900;25,3;27,5;25,3;87;87;78;1000,8;1000,8;999,4;5,4;9;12;117;0,6
MACEIO;19/12/2023;2000;23,4;25,3;23,3;96;96;87;1000,8;1000,9;1000,7;5,9;17;12,8;39,3;1,6
MACEIO;19/12/2023;2100;23,4;23,6;23,2;91;97;89;1000,8;1001;1000,7;6,2;14;12,1;37,5;1,8
MACEIO;19/12/2023;2200;23,1;23,4;22,9;83;92;82;1000,8;1000,9;1000,5;4,9;11;12,1;4,8;0
MACEIO;19/12/2023;2300;23;23,2;22,7;84;87;82;1001,4;1001,5;1000,8;3,4;31;11,1;;0
MACEIO;20/12/2023;0;23,9;24;22,9;85;88;84;1002,3;1002,3;1001,4;3,4;354;6,8;;0
MACEIO;20/12/2023;100;24,2;24,4;23,9;88;88;84;1002;1002,4;1002;2,8;358;8,1;;0
MACEIO;20/12/2023;200;24;24,2;24;92;92;88;1001,6;1002;1001,6;2;8;6;;0
MACEIO;20/12/2023;300;24,2;24,3;23,9;94;94;92;1001,1;1001,6;1001,1;2,7;353;5,1;;0
MACEIO;20/12/2023;400;24,2;24,5;24,1;95;95;93;1000,7;1001,1;1000,7;2,5;357;6,1;;0
MACEIO;20/12/2023;500;24,5;24,5;24,1;95;96;95;1000,1;1000,7;1000,1;3,3;23;6,3;;0
MACEIO;20/12/2023;600;24,7;24,7;24,4;94;95;94;1000,4;1000,4;1000;3,4;9;6,8;;0
MACEIO;20/12/2023;700;24,4;24,7;24,4;96;96;94;1001,2;1001,2;1000,4;2,1;342;6,1;;0
MACEIO;20/12/2023;800;24,6;24,7;24,4;95;96;95;1001,8;1001,8;1001,2;2,9;348;4,9;;0
MACEIO;20/12/2023;900;24,8;24,9;24,4;96;97;95;1002,8;1002,8;1001,8;1,6;13;4,8;44,9;0
MACEIO;20/12/2023;1000;25,7;25,7;24,8;94;96;93;1003,4;1003,4;1002,8;2;20;3,9;260,7;0
MACEIO;20/12/2023;1100;26,9;26,9;25,7;91;94;90;1003,8;1003,9;1003,4;2,7;36;5;644,7;0
MACEIO;20/12/2023;1200;28,7;29,2;26,8;80;90;79;1004,3;1004,3;1003,8;3,8;29;6,9;1585,8;0
MACEIO;20/12/2023;1300;28,8;28,8;28,3;79;81;79;1004,3;1004,5;1004,2;3,5;18;8,3;1090,5;0
MACEIO;20/12/2023;1400;29,6;30,4;28,8;74;80;71;1003,6;1004,3;1003,6;3,3;13;6,7;2190,2;0
MACEIO;20/12/2023;1500;26,3;29,7;24,8;90;96;72;1003,8;1004,1;1003,6;2,3;82;7,6;1741,5;4
MACEIO;20/12/2023;1600;27,8;28,3;25,9;86;95;85;1003,1;1003,9;1003,1;4,3;59;6,8;1753,7;2,2
MACEIO;20/12/2023;1700;25,9;28,1;25,9;86;88;80;1002,1;1003,1;1002;3,6;66;9,1;895,8;0
MACEIO;20/12/2023;1800;25;25,9;24,9;97;97;86;1002,3;1002,6;1002,1;2,4;35;5,5;110,7;0,4
MACEIO;20/12/2023;1900;25,8;25,8;25;95;98;94;1002,3;1002,4;1002,2;2,1;30;4,1;254;0
MACEIO;20/12/2023;2000;25,8;26;25,8;94;95;93;1002,3;1002,4;1002,3;2,5;29;4;262,6;0
MACEIO;20/12/2023;2100;25,5;25,8;25,4;97;97;94;1003;1003;1002,3;2,1;83;4;42,1;0
MACEIO;20/12/2023;2200;25,6;25,6;25,5;97;97;97;1003,8;1003,8;1003;2,2;58;3,7;;0
MACEIO;20/12/2023;2300;25,5;25,6;25,4;98;98;97;1004,7;1004,7;1003,8;1,2;30;3,2;;0
MACEIO;21/12/2023;0;25,6;25,7;25,4;99;99;98;1005,3;1005,3;1004,7;1,8;86;4,1;;1
MACEIO;21/12/2023;100;25,8;25,8;25,5;97;99;97;1005,2;1005,4;1005,2;1,8;54;3,5;;0
MACEIO;21/12/2023;200;25,8;25,9;25,6;98;98;97;1004,5;1005,3;1004,4;1,6;68;3,2;;0
MACEIO;21/12/2023;300;25,4;25,8;25,4;99;99;95;1003,6;1004,5;1003,5;1,1;84;4,1;;0
MACEIO;21/12/2023;400;24,8;25,5;24,8;98;100;96;1002,9;1003,6;1002,9;1,6;48;4;;0,6
MACEIO;21/12/2023;500;25,1;25,2;24,8;98;99;94;1002,3;1003;1002,3;1,9;66;7,3;;0,2
MACEIO;21/12/2023;600;25,2;25,3;25;96;98;96;1002,5;1002,6;1002,3;2,1;74;3,8;;0
MACEIO;21/12/2023;700;24,9;25,3;24,9;97;98;96;1002,9;1003;1002,5;1;34;3,8;;0
MACEIO;21/12/2023;800;24,1;25;23,9;99;99;96;1003,8;1003,8;1002,9;2,4;69;10,8;;0,6
MACEIO;21/12/2023;900;24,5;24,5;24,1;100;100;99;1004,4;1004,4;1003,8;2;65;4,1;43,3;1
MACEIO;21/12/2023;1000;26,1;26,1;24,5;95;100;95;1004,8;1004,8;1004,5;2,5;93;5;403,6;0
MACEIO;21/12/2023;1100;26,9;27,2;26,1;92;95;89;1004,9;1005;1004,7;3,5;91;7;1086,2;0
MACEIO;21/12/2023;1200;27,4;27,8;25,9;89;97;87;1005,1;1005,1;1004,7;5,3;75;8,9;1433,2;0,8
MACEIO;21/12/2023;1300;24,4;27,4;23,8;100;100;87;1005;1005,7;1004,9;3,7;58;12,9;565,6;3,4
MACEIO;21/12/2023;1400;24,9;25;24,4;99;100;99;1005;1005,4;1004,9;2,3;40;6;486,2;1,6
MACEIO;21/12/2023;1500;25,9;26,2;24,9;96;100;95;1004,7;1005;1004,7;2,4;63;6;739;0,4
MACEIO;21/12/2023;1600;25,8;26,3;25,8;96;97;95;1004,1;1004,7;1004,1;3,8;71;6,9;616,2;3,2
MACEIO;21/12/2023;1700;27;27;25,8;92;97;91;1003,7;1004,1;1003,7;2,7;89;6,1;560,6;0
MACEIO;21/12/2023;1800;27,1;27,1;26;89;95;88;1003,2;1003,8;1003,2;4;96;6,8;711,9;1,2
MACEIO;21/12/2023;1900;27,1;27,3;27,1;87;89;86;1003,7;1003,7;1003,2;3,8;106;8,1;689,3;0
MACEIO;21/12/2023;2000;26;27,1;26;92;92;87;1004,1;1004,1;1003,6;4;102;7;259,5;0
MACEIO;21/12/2023;2100;26,1;26,2;26;92;94;92;1004,7;1004,7;1004,1;2,9;94;7;26,9;0
MACEIO;21/12/2023;2200;25,5;26,1;25,4;92;92;90;1005,2;1005,2;1004,7;1,7;79;5,4;;0
MACEIO;21/12/2023;2300;24;25,5;24;99;99;92;1006,2;1006,2;1005,2;2,7;126;9,8;;2
MACEIO;22/12/2023;0;24,3;24,4;24;99;99;98;1006,3;1006,4;1006,1;0,7;75;5,7;;0,4
MACEIO;22/12/2023;100;25,1;25,1;24,1;97;100;97;1006,3;1006,4;1006,2;2,2;98;4;;0
MACEIO;22/12/2023;200;25,1;25,4;25;94;97;93;1005,7;1006,3;1005,7;2,2;101;5;;0
MACEIO;22/12/2023;300;24,9;25,2;24,8;91;94;91;1005,1;1005,7;1005,1;2,6;96;4,4;;0
MACEIO;22/12/2023;400;24,3;24,9;24,2;93;93;91;1004,2;1005,1;1004,2;1,9;94;4,4;;0
MACEIO;22/12/2023;500;23,8;24,3;23,7;94;94;91;1003,6;1004,2;1003,6;1,5;78;4;;0
MACEIO;22/12/2023;600;23,2;24;23,2;97;97;93;1003,5;1003,7;1003,5;0,6;311;2,1;;0
MACEIO;22/12/2023;700;22,9;23,2;22,8;100;100;97;1003,9;1003,9;1003,5;0,4;307;1;;0
MACEIO;22/12/2023;800;23;23;22,9;100;100;100;1004,7;1004,7;1003,9;0,6;298;0,9;;0
MACEIO;22/12/2023;900;24,3;24,3;22,9;99;100;99;1005,3;1005,3;1004,7;1,1;61;3,5;103,8;0,4
MACEIO;22/12/2023;1000;26,4;26,4;24,3;86;99;85;1005,7;1005,7;1005,3;2,4;96;3,9;640,8;0,2
MACEIO;22/12/2023;1100;27,5;28;26,4;80;86;77;1006,2;1006,2;1005,7;3;75;5,1;1340,7;0
MACEIO;22/12/2023;1200;28,1;28,3;27,2;74;81;73;1006,2;1006,3;1006,2;3,7;68;6,6;1802,9;0
MACEIO;22/12/2023;1300;28,7;28,8;28;68;77;67;1006,2;1006,2;1006,1;4,2;89;7,4;1731,7;0
MACEIO;22/12/2023;1400;28,5;29,4;28,3;74;76;67;1005,9;1006,2;1005,9;3,4;98;7,4;2340,2;0
MACEIO;22/12/2023;1500;29,6;29,6;27,4;66;79;66;1005,5;1005,9;1005,5;4,4;92;7,7;2387,3;0
MACEIO;22/12/2023;1600;29,2;29,8;28,8;70;71;64;1005,2;1005,5;1005,2;4,3;109;7,5;3134,9;0
MACEIO;22/12/2023;1700;29,6;30,2;28,4;68;71;64;1004,6;1005,3;1004,6;3,7;110;7,5;2690,6;0
MACEIO;22/12/2023;1800;28,5;29,8;28,4;67;72;66;1004,3;1004,6;1004,2;4,3;94;6,8;1882,1;0
MACEIO;22/12/2023;1900;27,6;28,7;27,5;76;76;64;1004,1;1004,3;1004;3,5;107;7,1;873,9;0
MACEIO;22/12/2023;2000;27;27,6;27;79;80;75;1004,4;1004,4;1004;2,9;114;6,3;431,4;0
MACEIO;22/12/2023;2100;26,5;27;26,5;81;81;79;1004,8;1004,8;1004,4;1,9;123;6,1;68,2;0
MACEIO;22/12/2023;2200;26;26,5;25,9;83;83;80;1005,1;1005,1;1004,7;1,2;115;3,6;;0
MACEIO;22/12/2023;2300;25,1;26,1;25,1;88;88;82;1005,5;1005,5;1005,1;1;101;2,5;;0
MACEIO;23/12/2023;0;25,5;25,8;25;86;89;84;1005,7;1005,7;1005,5;1;119;2;;0
MACEIO;23/12/2023;100;24,6;25,6;24,6;92;92;86;1005,6;1005,7;1005,6;0,9;96;2,1;;0
MACEIO;23/12/2023;200;23,8;24,7;23,8;96;96;91;1005;1005,6;1005;0,3;351;1,8;;0
MACEIO;23/12/2023;300;23,3;23,8;23,3;99;99;96;1004,1;1005;1004,1;0,3;43;1;;0
MACEIO;23/12/2023;400;23,2;23,4;23,2;99;99;99;1003,6;1004,1;1003,6;0,8;267;1,3;;0
MACEIO;23/12/2023;500;22,8;23,2;22,7;100;100;99;1003,3;1003,6;1003,3;0,2;234;1;;0
MACEIO;23/12/2023;600;22,7;22,8;22,6;100;100;100;1003;1003,3;1003;1;301;1,4;;0
MACEIO;23/12/2023;700;22,5;22,9;22,4;100;100;100;1003,2;1003,2;1002,9;0,4;209;1,9;;0
MACEIO;23/12/2023;800;22,5;22,5;22,4;100;100;100;1003,8;1003,8;1003,2;0,6;292;1,3;;0
MACEIO;23/12/2023;900;24,5;24,5;22,5;94;100;94;1004,3;1004,3;1003,8;0,5;309;1,3;251;0
MACEIO;23/12/2023;1000;27,3;27,3;24,5;84;94;83;1004,6;1004,6;1004,3;1,7;78;3,1;998,9;0
MACEIO;23/12/2023;1100;28,8;28,8;26,4;75;85;74;1005,1;1005,1;1004,6;3,3;73;6;1365,5;0
MACEIO;23/12/2023;1200;29,1;30;28,5;67;75;63;1005,3;1005,4;1005,1;3,3;78;6,3;2863,4;0
MACEIO;23/12/2023;1300;30,2;30,5;29;60;67;58;1005,1;1005,3;1005,1;3,8;95;7,5;3376,7;0
MACEIO;23/12/2023;1400;28,8;30,4;28,7;69;70;57;1005,2;1005,3;1005,1;3,6;115;8;2954,1;0
MACEIO;23/12/2023;1500;29,2;29,8;28,3;73;77;66;1004,8;1005,2;1004,8;4,1;104;8;2787,1;0
MACEIO;23/12/2023;1600;28,8;30,4;28,8;67;73;58;1004,5;1004,8;1004,4;3,2;113;7,7;3193;0
MACEIO;23/12/2023;1700;29,1;30;28,8;63;68;61;1003,9;1004,5;1003,9;3,4;112;6,6;2000;0
MACEIO;23/12/2023;1800;29;29,4;28,6;67;68;62;1003,5;1004;1003,5;3,4;118;7,4;1982,8;0
MACEIO;23/12/2023;1900;28,1;29,4;28,1;73;73;66;1003,6;1003,6;1003,5;3,8;114;6,7;1448,1;0
MACEIO;23/12/2023;2000;27,1;28,1;27,1;79;79;73;1003,8;1003,8;1003,5;3,3;113;6,1;205,5;0
MACEIO;23/12/2023;2100;26,2;27,1;26,2;86;86;79;1004,1;1004,1;1003,8;3,3;102;6;42,8;0
MACEIO;23/12/2023;2200;25,8;26,3;25,7;87;87;85;1004,5;1004,6;1004,1;2,1;96;5,7;;0
MACEIO;23/12/2023;2300;25,6;26;25,5;88;89;86;1005,1;1005,1;1004,5;2,1;73;4,3;;0
MACEIO;24/12/2023;0;25;25,6;24,8;91;91;88;1005,5;1005,5;1005,1;1,4;44;3,9;;0
MACEIO;24/12/2023;100;24,8;25;24,6;93;94;91;1005,4;1005,5;1005,4;1,1;16;1,9;;0
MACEIO;24/12/2023;200;24,5;24,8;24,5;96;96;93;1005,1;1005,4;1005,1;2;70;3,5;;0
MACEIO;24/12/2023;300;24,2;24,7;24,1;98;99;96;1004,5;1005,1;1004,5;3,5;52;5,5;;0
MACEIO;24/12/2023;400;23,8;24,2;23,8;100;100;97;1004;1004,5;1004;0,6;77;5,5;;0,2
MACEIO;24/12/2023;500;23,7;24;23,7;100;100;100;1003,7;1004;1003,7;1,2;28;2,1;;0,4
MACEIO;24/12/2023;600;23,5;23,9;23,5;100;100;100;1003,8;1003,9;1003,7;0,4;347;1,7;;0
MACEIO;24/12/2023;700;23,5;23,6;23,3;100;100;100;1004,3;1004,3;1003,8;2,4;39;4,9;;0,8
MACEIO;24/12/2023;800;23,7;23,7;23,4;100;100;100;1004,7;1004,7;1004,2;1,8;10;5,9;;0,2
MACEIO;24/12/2023;900;24;24;23,6;100;100;100;1005,2;1005,2;1004,7;1,9;21;4,9;116,7;0
MACEIO;24/12/2023;1000;25,5;25,5;24;92;100;92;1005,8;1005,8;1005,2;1;71;2,7;557,7;0
MACEIO;24/12/2023;1100;26,9;27,2;25,4;85;93;84;1006,2;1006,2;1005,8;1,3;87;2,7;1286,9;0
MACEIO;24/12/2023;1200;26,2;28,4;26,2;91;91;79;1006,7;1006,8;1006,2;3;38;4,9;1701,5;0,2
MACEIO;24/12/2023;1300;28,1;28,6;26,2;80;93;79;1006,6;1006,8;1006,5;4,2;57;6,3;1940,3;0
MACEIO;24/12/2023;1400;29,8;30,7;28;71;81;70;1006,1;1006,6;1006,1;4,5;89;8,7;3512;0,2
MACEIO;24/12/2023;1500;29,6;31;28,8;75;76;67;1005,4;1006,1;1005,4;4,7;98;9,4;2539,3;0
MACEIO;24/12/2023;1600;29,8;30,7;29,6;68;75;66;1004,4;1005,4;1004,4;4,8;78;9,2;3630,1;0
MACEIO;24/12/2023;1700;30,7;31,2;29,7;66;70;63;1003,5;1004,4;1003,5;4,2;81;8,5;2975,6;0
MACEIO;24/12/2023;1800;30,4;30,9;30;63;67;58;1003,4;1003,5;1003,3;4,6;73;7,7;2456,8;0
MACEIO;24/12/2023;1900;29,7;30,6;29,6;63;65;59;1003,6;1003,6;1003,4;4,4;74;8,7;1491,1;0
MACEIO;24/12/2023;2000;28,1;29,7;28;73;74;63;1004,5;1004,5;1003,6;4,7;61;8,1;153,1;0
MACEIO;24/12/2023;2100;26,7;28;26,7;82;82;73;1005,3;1005,3;1004,5;3,9;66;7,6;43,5;0
MACEIO;24/12/2023;2200;25,9;26,7;25,8;89;89;82;1005,5;1005,6;1005,3;3;63;6,9;;0
MACEIO;24/12/2023;2300;25,3;25,9;25,3;93;93;89;1006,2;1006,2;1005,5;2,2;51;4,7;;0
MACEIO;25/12/2023;0;24,9;25,3;24,9;94;95;93;1006,8;1006,8;1006,2;1,9;55;3,7;;0
MACEIO;25/12/2023;100;24,7;25,1;24,7;96;96;93;1006,9;1006,9;1006,8;1,3;35;2,8;;0
MACEIO;25/12/2023;200;24,8;25,1;24,7;95;96;94;1006;1006,9;1006;1,4;48;2,7;;0
MACEIO;25/12/2023;300;24,3;25;24,3;97;98;95;1004,8;1006;1004,7;0,8;13;2,3;;0
MACEIO;25/12/2023;400;24,5;24,6;24,2;98;98;98;1004,6;1004,9;1004,6;1,1;1;2,1;;0
MACEIO;25/12/2023;500;24,4;24,5;24,3;98;98;98;1004,2;1004,7;1004,2;0,5;350;1,6;;0
MACEIO;25/12/2023;600;24,1;24,5;24,1;98;99;97;1004;1004,3;1004;0,5;111;4;;0
MACEIO;25/12/2023;700;24,5;24,5;24,1;97;98;97;1004,1;1004,1;1003,9;0,7;326;1,1;;0
MACEIO;25/12/2023;800;24,7;24,7;24,5;98;98;97;1004,6;1004,6;1004,1;0,9;291;1,3;;0
MACEIO;25/12/2023;900;25,1;25,1;24,7;93;98;93;1005,3;1005,3;1004,6;2;28;3;149,7;0
MACEIO;25/12/2023;1000;24,9;26,9;24,9;95;95;86;1005,7;1005,7;1005,3;2,8;38;5,7;540,6;0
MACEIO;25/12/2023;1100;28,1;28,1;24,9;81;97;81;1006;1006,1;1005,7;2,7;70;5,9;1290,7;0
MACEIO;25/12/2023;1200;28,7;29,8;28;74;82;67;1006,5;1006,5;1006;3,9;82;7,9;2133,6;0
MACEIO;25/12/2023;1300;29,4;29,9;28,2;71;76;69;1006,7;1006,8;1006,5;5;86;8,3;1953,3;0
MACEIO;25/12/2023;1400;30,4;31,2;29,5;63;71;62;1006,3;1006,7;1006,2;5,3;94;8,7;3964,7;0
