Data;Hora UTC;PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);VENTO, DIREÇÃO HORARIA (gr) (° (gr))
09/02/2023;1000 UTC;981,3;981,3;974,5;;360
09/02/2023;1100 UTC;994,5;994,5;981,3;;128
09/02/2023;1200 UTC;1007;1007;994,5;;121
09/02/2023;1300 UTC;1014,4;1014,4;1007;;119
09/02/2023;1400 UTC;1016,7;1016,7;1014,4;;81
09/02/2023;1500 UTC;1016,3;1017,3;1016,3;;140
09/02/2023;1600 UTC;1011,2;1016,3;1011,2;;149
09/02/2023;1700 UTC;1007,3;1011,2;1007,3;;122
09/02/2023;1800 UTC;1004,6;1007,5;1004,6;;131
09/02/2023;1900 UTC;997,2;1004,6;997,2;;143
09/02/2023;2000 UTC;987,3;997,2;987,3;;141
09/02/2023;2100 UTC;976,3;987,3;976,3;;141
09/02/2023;2200 UTC;968,9;976,3;968,9;;142
09/02/2023;2300 UTC;966,5;968,9;966,5;;129
10/02/2023;0000 UTC;966,8;966,8;966,5;;115
10/02/2023;0100 UTC;967,7;967,7;966,8;;139
10/02/2023;0200 UTC;969,2;969,2;967,7;;109
10/02/2023;0300 UTC;970,4;970,4;969,2;;57
10/02/2023;0400 UTC;971,7;971,7;970,4;;158
10/02/2023;0500 UTC;973;973;971,7;;89
10/02/2023;0600 UTC;973,9;973,9;973;;6
10/02/2023;0700 UTC;974;974,1;973,9;;174
10/02/2023;0800 UTC;974,8;974,8;974;;360
10/02/2023;0900 UTC;977,1;977,1;974,8;;360
10/02/2023;1000 UTC;982,5;982,5;977,1;;83
10/02/2023;1100 UTC;990,5;990,5;982,5;;95
10/02/2023;1200 UTC;999,7;999,7;990,5;;49
10/02/2023;1300 UTC;1006;1006;999,7;;99
10/02/2023;1400 UTC;1009,5;1009,5;1006;;138
10/02/2023;1500 UTC;1010,7;1010,7;1009,5;;107
10/02/2023;1600 UTC;1009,9;1011,1;1009,8;;127
10/02/2023;1700 UTC;1010,6;1010,6;1009,8;;138
10/02/2023;1800 UTC;1007,2;1010,9;1007,2;;141
10/02/2023;1900 UTC;998,6;1007,2;998,6;;139
10/02/2023;2000 UTC;989,4;998,6;989,4;;141
10/02/2023;2100 UTC;974,7;989,4;974,7;;136
10/02/2023;2200 UTC;966,7;974,7;966,7;;142
10/02/2023;2300 UTC;964,9;966,7;964,9;;142
11/02/2023;0000 UTC;964,5;965,1;964,5;;109
11/02/2023;0100 UTC;965,5;965,5;964,5;;88
11/02/2023;0200 UTC;968,1;968,1;965,6;;104
11/02/2023;0300 UTC;969,3;969,3;968,1;;100
11/02/2023;0400 UTC;969,9;969,9;969,3;;98
11/02/2023;0500 UTC;969,9;970,2;969,9;;145
11/02/2023;0600 UTC;970,4;970,4;969,9;;139
11/02/2023;0700 UTC;970,8;970,8;970,4;;135
11/02/2023;0800 UTC;971,1;971,1;970,8;;135
11/02/2023;0900 UTC;972,3;972,3;971,1;;135
11/02/2023;1000 UTC;978,8;978,8;972,3;;174
11/02/2023;1100 UTC;989,6;989,6;978,8;;94
11/02/2023;1200 UTC;1002,1;1002,1;989,6;;129
11/02/2023;1300 UTC;1009,1;1009,1;1002,2;;125
11/02/2023;1400 UTC;1009,7;1010,2;1009,1;;94
11/02/2023;1500 UTC;1010,6;1010,6;1009,7;;137
11/02/2023;1600 UTC;1009,8;1010,9;1009,8;;114
11/02/2023;1700 UTC;1006,5;1009,8;1006,5;;123
11/02/2023;1800 UTC;1000;1006,5;1000;;139
11/02/2023;1900 UTC;995;1000,1;995;;137
11/02/2023;2000 UTC;986,5;995;986,5;;149
11/02/2023;2100 UTC;976,2;986,5;976,2;;145
11/02/2023;2200 UTC;968,6;976,2;968,6;;146
11/02/2023;2300 UTC;966;968,6;966;;144
12/02/2023;0000 UTC;965,5;966,1;965,5;;146
12/02/2023;0100 UTC;966,4;966,4;965,5;;141
12/02/2023;0200 UTC;967,5;967,5;966,4;;143
12/02/2023;0300 UTC;968,6;968,6;967,5;;143
12/02/2023;0400 UTC;969,3;969,3;968,6;;141
12/02/2023;0500 UTC;970,1;970,1;969,3;;138
12/02/2023;0600 UTC;973,7;973,7;970,1;;4
12/02/2023;0700 UTC;976,7;976,7;973,8;;39
12/02/2023;0800 UTC;976,3;977;976,3;;135
12/02/2023;0900 UTC;975,4;976,4;975,3;;135
12/02/2023;1000 UTC;980;980;975,4;;52
12/02/2023;1100 UTC;990,5;990,5;980;;102
12/02/2023;1200 UTC;1003,3;1003,3;990,6;;60
12/02/2023;1300 UTC;1008,1;1008,1;1003,3;;85
12/02/2023;1400 UTC;1012,8;1012,8;1008,1;;132
12/02/2023;1500 UTC;1013,9;1014,4;1012,8;;130
12/02/2023;1600 UTC;1011,6;1013,9;1011,6;;131
12/02/2023;1700 UTC;1006,8;1011,6;1006,8;;132
12/02/2023;1800 UTC;1002;1006,8;1002;;134
12/02/2023;1900 UTC;996,6;1002;996,6;;140
12/02/2023;2000 UTC;988,6;996,6;988,6;;137
12/02/2023;2100 UTC;976,6;988,5;976,6;;119
12/02/2023;2200 UTC;967,7;976,5;967,7;;138
12/02/2023;2300 UTC;964,7;967,7;964,7;;116
13/02/2023;0000 UTC;965;965;964,7;;99
13/02/2023;0100 UTC;965,9;965,9;965;;61
13/02/2023;0200 UTC;966,9;966,9;965,9;;87
13/02/2023;0300 UTC;968,4;968,4;966,9;;94
13/02/2023;0400 UTC;969,9;969,9;968,4;;130
13/02/2023;0500 UTC;970,5;970,5;969,9;;169
13/02/2023;0600 UTC;970,7;970,7;970,5;;151
13/02/2023;0700 UTC;971,7;971,7;970,7;;165
13/02/2023;0800 UTC;972,9;972,9;971,8;;150
13/02/2023;0900 UTC;974,3;974,3;972,9;;143
13/02/2023;1000 UTC;980,5;980,5;974,3;;77
13/02/2023;1100 UTC;992,5;992,5;980,5;;47
13/02/2023;1200 UTC;1004,5;1004,5;992,5;;109
13/02/2023;1300 UTC;1011,2;1011,2;1004,5;;107
13/02/2023;1400 UTC;1011,5;1012,8;1011,2;;87
13/02/2023;1500 UTC;1013;1013,1;1011,4;;106
13/02/2023;1600 UTC;1010,6;1013,1;1010,6;;101
13/02/2023;1700 UTC;1006,3;1010,5;1006,3;;124
13/02/2023;1800 UTC;1003,2;1006,3;1003,2;;138
13/02/2023;1900 UTC;997,6;1003,2;997,6;;136
13/02/2023;2000 UTC;989,3;997,6;989,3;;139
13/02/2023;2100 UTC;976,3;989,3;976,3;;142
13/02/2023;2200 UTC;967,4;976,3;967,4;;142
13/02/2023;2300 UTC;964;967,4;964;;144
14/02/2023;0000 UTC;963,5;964,1;963,4;;96
14/02/2023;0100 UTC;964,3;964,3;963,5;;130
14/02/2023;0200 UTC;965,1;965,1;964,3;;70
14/02/2023;0300 UTC;966,3;966,3;965,1;;74
14/02/2023;0400 UTC;967,5;967,5;966,3;;154
14/02/2023;0500 UTC;969;969;967,5;;26
14/02/2023;0600 UTC;971,3;971,3;969;;49
14/02/2023;0700 UTC;973,2;973,2;971,3;;33
14/02/2023;0800 UTC;973,6;973,6;973,2;;74
14/02/2023;0900 UTC;974,8;974,8;973,6;;6
14/02/2023;1000 UTC;980,4;980,4;974,9;;99
14/02/2023;1100 UTC;988,9;988,9;980,4;;97
14/02/2023;1200 UTC;999,3;999,3;988,9;;133
14/02/2023;1300 UTC;1005,1;1005,1;999,3;;104
14/02/2023;1400 UTC;1010,4;1010,4;1005,1;;94
14/02/2023;1500 UTC;1011;1011,1;1010,4;;112
14/02/2023;1600 UTC;1011,3;1011,9;1011;;132
14/02/2023;1700 UTC;1011,7;1011,9;1011,3;;136
14/02/2023;1800 UTC;1005,9;1011,7;1005,9;;134
14/02/2023;1900 UTC;1000,9;1005,9;1000,9;;129
14/02/2023;2000 UTC;988,6;1000,9;988,6;;143
14/02/2023;2100 UTC;975,8;988,6;975,8;;140
14/02/2023;2200 UTC;967,4;975,8;967,4;;135
14/02/2023;2300 UTC;964,2;967,4;964,2;;145
15/02/2023;0000 UTC;963,5;964,3;963,4;;121
15/02/2023;0100 UTC;963,8;963,8;963,5;;70
15/02/2023;0200 UTC;965,7;965,7;963,8;;67
15/02/2023;0300 UTC;967,2;967,2;965,7;;34
15/02/2023;0400 UTC;968,9;968,9;967,2;;56
15/02/2023;0500 UTC;970,4;970,4;968,9;;21
15/02/2023;0600 UTC;971,5;971,5;970,4;;140
15/02/2023;0700 UTC;972,6;972,6;971,5;;163
15/02/2023;0800 UTC;973,8;973,8;972,6;;169
15/02/2023;0900 UTC;976,2;976,2;973,8;;169
15/02/2023;1000 UTC;980,9;980,9;976,2;;128
15/02/2023;1100 UTC;990,3;990,3;980,9;;119
15/02/2023;1200 UTC;1000,7;1000,7;990,3;;75
15/02/2023;1300 UTC;1008,5;1008,5;1000,8;;101
15/02/2023;1400 UTC;1012;1012;1008,5;;87
15/02/2023;1500 UTC;1012,3;1013,2;1012;;80
15/02/2023;1600 UTC;1009,5;1012,4;1009,5;;88
15/02/2023;1700 UTC;1007,6;1009,5;1007,6;;109
15/02/2023;1800 UTC;1005,1;1007,7;1005,1;;62
15/02/2023;1900 UTC;997,5;1005,1;997,5;;105
15/02/2023;2000 UTC;987,8;997,4;987,8;;130
15/02/2023;2100 UTC;975,2;987,8;975,2;;124
15/02/2023;2200 UTC;968;975,1;968;;131
15/02/2023;2300 UTC;965,3;968;965,3;;143
16/02/2023;0000 UTC;964,6;965,4;964,6;;68
16/02/2023;0100 UTC;966,7;966,7;964,6;;42
16/02/2023;0200 UTC;967,3;967,3;966,7;;87
16/02/2023;0300 UTC;968,2;968,2;967,3;;68
16/02/2023;0400 UTC;970,3;970,3;968,2;;124
16/02/2023;0500 UTC;971,8;971,8;970,3;;94
16/02/2023;0600 UTC;973;973;971,8;;59
16/02/2023;0700 UTC;973,7;973,7;973;;93
16/02/2023;0800 UTC;974,9;974,9;973,7;;39
16/02/2023;0900 UTC;976,2;976,2;974,9;;31
16/02/2023;1000 UTC;979,2;979,2;976,2;;63
16/02/2023;1100 UTC;987,7;987,7;979,2;;68
16/02/2023;1200 UTC;997,1;997,1;987,7;;34
16/02/2023;1300 UTC;1002,4;1002,4;997,1;;32
16/02/2023;1400 UTC;1008,5;1008,5;1002,4;;68
16/02/2023;1500 UTC;1009,2;1010,1;1008,5;;81
16/02/2023;1600 UTC;1008,5;1009,5;1008,5;;79
16/02/2023;1700 UTC;1005,5;1008,6;1005,5;;88
16/02/2023;1800 UTC;997,2;1005,5;997,2;;90
16/02/2023;1900 UTC;993,9;997,2;993,9;;137
16/02/2023;2000 UTC;984,3;993,9;984,3;;139
16/02/2023;2100 UTC;970,8;984,3;970,8;;123
16/02/2023;2200 UTC;963;970,8;963;;126
16/02/2023;2300 UTC;961;963;961;;87
17/02/2023;0000 UTC;961,6;961,6;961;;98
17/02/2023;0100 UTC;963,4;963,4;961,6;;96
17/02/2023;0200 UTC;964,9;964,9;963,4;;83
17/02/2023;0300 UTC;965,8;965,8;964,9;;74
17/02/2023;0400 UTC;967,1;967,1;965,8;;30
17/02/2023;0500 UTC;968,6;968,6;967,1;;69
17/02/2023;0600 UTC;970,3;970,3;968,6;;55
17/02/2023;0700 UTC;971,6;971,6;970,3;;10
17/02/2023;0800 UTC;972,3;972,3;971,6;;89
17/02/2023;0900 UTC;973,4;973,4;972,3;;159
17/02/2023;1000 UTC;978;978;973,4;;98
17/02/2023;1100 UTC;986,8;986,8;978;;109
17/02/2023;1200 UTC;997;997;986,9;;88
17/02/2023;1300 UTC;1005,7;1005,7;997;;69
17/02/2023;1400 UTC;1008,1;1008,1;1005,7;;46
17/02/2023;1500 UTC;1007,6;1008,5;1007,6;;137
17/02/2023;1600 UTC;1005,7;1007,7;1005,7;;113
17/02/2023;1700 UTC;1005,4;1005,8;1004,8;;133
17/02/2023;1800 UTC;1000,5;1006;1000,5;;140
17/02/2023;1900 UTC;995,8;1000,4;995,8;;115
17/02/2023;2000 UTC;985,8;995,8;985,8;;141
17/02/2023;2100 UTC;971,4;985,7;971,4;;136
17/02/2023;2200 UTC;962,4;971,4;962,4;;143
17/02/2023;2300 UTC;959,7;962,4;959,7;;140
18/02/2023;0000 UTC;959,7;959,8;959,5;;138
18/02/2023;0100 UTC;961,4;961,4;959,7;;34
18/02/2023;0200 UTC;964;964;961,4;;66
18/02/2023;0300 UTC;965,5;965,5;964;;50
18/02/2023;0400 UTC;965,9;965,9;965,5;;33
18/02/2023;0500 UTC;966,3;966,3;965,9;;29
18/02/2023;0600 UTC;968,2;968,2;966,3;;28
18/02/2023;0700 UTC;970,4;970,4;968,2;;54
18/02/2023;0800 UTC;971,7;971,7;970,4;;23
18/02/2023;0900 UTC;972,3;972,3;971,7;;17
18/02/2023;1000 UTC;978,3;978,3;972,3;;31
18/02/2023;1100 UTC;991,1;991,1;978,3;;42
18/02/2023;1200 UTC;998,8;998,8;991,1;;57
18/02/2023;1300 UTC;1007,7;1007,7;998,8;;68
18/02/2023;1400 UTC;1012;1012,4;1007,7;;104
18/02/2023;1500 UTC;1008,8;1012;1008,8;;88
18/02/2023;1600 UTC;1007,6;1008,8;1007;;136
18/02/2023;1700 UTC;1004,4;1007,9;1004,4;;106
18/02/2023;1800 UTC;1001,6;1004,4;1001,6;;110
18/02/2023;1900 UTC;994,4;1001,6;994,4;;138
18/02/2023;2000 UTC;986,7;994,4;986,7;;112
18/02/2023;2100 UTC;975,8;986,7;975,8;;143
18/02/2023;2200 UTC;968,1;975,7;968,1;;136
18/02/2023;2300 UTC;964,9;968;964,9;;119
19/02/2023;0000 UTC;964,7;965;964,6;;80
19/02/2023;0100 UTC;965,7;965,7;964,7;;57
19/02/2023;0200 UTC;966,9;966,9;965,7;;55
19/02/2023;0300 UTC;967,9;967,9;966,9;;31
19/02/2023;0400 UTC;968,6;968,6;967,9;;28
19/02/2023;0500 UTC;969,5;969,5;968,6;;98
19/02/2023;0600 UTC;970,8;970,8;969,5;;6
19/02/2023;0700 UTC;971;971;970,8;;53
19/02/2023;0800 UTC;972,2;972,2;971;;34
19/02/2023;0900 UTC;973,6;973,6;972,2;;35
19/02/2023;1000 UTC;979,7;979,7;973,7;;29
19/02/2023;1100 UTC;992,8;992,8;979,8;;40
19/02/2023;1200 UTC;1003,9;1003,9;992,8;;123
19/02/2023;1300 UTC;1010;1010;1003,9;;95
19/02/2023;1400 UTC;1011,6;1011,6;1010;;107
19/02/2023;1500 UTC;1014,1;1014,1;1011,6;;133
19/02/2023;1600 UTC;1009,5;1014,4;1009,5;;118
19/02/2023;1700 UTC;1006;1009,5;1005,8;;141
19/02/2023;1800 UTC;1005,3;1006,9;1005,3;;128
19/02/2023;1900 UTC;998,3;1005,3;998,3;;137
19/02/2023;2000 UTC;987,3;998,3;987,3;;136
19/02/2023;2100 UTC;974,3;987,3;974,3;;139
19/02/2023;2200 UTC;966,6;974,3;966,6;;120
19/02/2023;2300 UTC;965,1;966,6;965,1;;116
20/02/2023;0000 UTC;966,1;966,1;965,1;;132
20/02/2023;0100 UTC;967,8;967,8;966,1;;132
20/02/2023;0200 UTC;969,7;969,7;967,8;;124
20/02/2023;0300 UTC;971,9;971,9;969,7;;148
20/02/2023;0400 UTC;972,8;972,8;971,9;;131
20/02/2023;0500 UTC;974,3;974,3;972,8;;145
20/02/2023;0600 UTC;975,8;975,8;974,3;;73
20/02/2023;0700 UTC;976,8;976,8;975,8;;52
20/02/2023;0800 UTC;977,4;977,4;976,8;;142
20/02/2023;0900 UTC;977,9;977,9;977,4;;174
20/02/2023;1000 UTC;980,3;980,3;977,9;;134
20/02/2023;1100 UTC;986,4;986,4;980,3;;131
20/02/2023;1200 UTC;991,2;991,2;986,4;;129
20/02/2023;1300 UTC;997;997;991,2;;75
20/02/2023;1400 UTC;997,7;997,7;996,8;;88
20/02/2023;1500 UTC;998,7;999,1;997,7;;119
20/02/2023;1600 UTC;1000,7;1000,7;998,7;;141
20/02/2023;1700 UTC;998,9;1000,9;998,9;;101
20/02/2023;1800 UTC;999,1;999,1;998,4;;101
20/02/2023;1900 UTC;995,8;999,4;995,8;;144
20/02/2023;2000 UTC;987;995,8;987;;119
20/02/2023;2100 UTC;979,6;987;979,6;;91
20/02/2023;2200 UTC;975,7;979,6;975,7;;146
20/02/2023;2300 UTC;974,4;975,7;974,4;;143
21/02/2023;0000 UTC;974,6;974,6;974,4;;143
21/02/2023;0100 UTC;975,9;975,9;974,6;;157
21/02/2023;0200 UTC;976,6;976,6;975,9;;152
21/02/2023;0300 UTC;976,7;976,8;976,6;;141
21/02/2023;0400 UTC;976,6;977;976,6;;159
21/02/2023;0500 UTC;975,8;976,7;975,7;;166
21/02/2023;0600 UTC;975,6;975,9;975,6;;135
21/02/2023;0700 UTC;975,8;975,8;975,6;;141
21/02/2023;0800 UTC;977;977;975,8;;141
21/02/2023;0900 UTC;978,8;978,8;977;;169
21/02/2023;1000 UTC;983,3;983,3;978,9;;143
21/02/2023;1100 UTC;991,9;991,9;983,3;;141
21/02/2023;1200 UTC;998,4;998,4;991,9;;144
21/02/2023;1300 UTC;1001,4;1001,4;998,4;;124
21/02/2023;1400 UTC;1002,6;1002,8;1001,4;;134
21/02/2023;1500 UTC;1001,9;1003,2;1001,9;;122
21/02/2023;1600 UTC;997,9;1001,9;997,9;;140
21/02/2023;1700 UTC;991,1;997,9;991,1;;149
21/02/2023;1800 UTC;995,6;995,6;991,1;;141
21/02/2023;1900 UTC;998,4;998,9;995,6;;145
21/02/2023;2000 UTC;990,1;998,4;990,1;;140
21/02/2023;2100 UTC;979,7;990,1;979,7;;141
21/02/2023;2200 UTC;974,3;979,7;974,3;;140
21/02/2023;2300 UTC;973;974,3;972,9;;145
22/02/2023;0000 UTC;973;973,1;972,9;;74
22/02/2023;0100 UTC;973,5;973,5;973;;134
22/02/2023;0200 UTC;975,5;975,5;973,5;;142
22/02/2023;0300 UTC;976,6;976,6;975,5;;140
22/02/2023;0400 UTC;977,8;977,8;976,6;;164
22/02/2023;0500 UTC;978,4;978,4;977,8;;174
22/02/2023;0600 UTC;978,9;978,9;978,4;;141
22/02/2023;0700 UTC;979,6;979,6;978,9;;169
22/02/2023;0800 UTC;980,5;980,5;979,6;;140
22/02/2023;0900 UTC;981,2;981,2;980,5;;153
22/02/2023;1000 UTC;983,2;983,2;981,3;;149
22/02/2023;1100 UTC;987,6;987,6;983,3;;142
22/02/2023;1200 UTC;995,1;995,1;987,6;;106
22/02/2023;1300 UTC;998,3;998,3;995,1;;141
22/02/2023;1400 UTC;1004,4;1004,4;998,3;;140
22/02/2023;1500 UTC;1010,8;1010,8;1004,4;;120
22/02/2023;1600 UTC;1013,1;1013,1;1010,8;;139
22/02/2023;1700 UTC;1012,8;1013,5;1012,8;;140
22/02/2023;1800 UTC;1008,1;1012,8;1008,1;;142
22/02/2023;1900 UTC;994,9;1008;994,9;;127
22/02/2023;2000 UTC;984,9;994,9;984,9;;140
22/02/2023;2100 UTC;978,9;984,9;978,9;;141
22/02/2023;2200 UTC;973,4;978,9;973,4;;143
22/02/2023;2300 UTC;970,1;973,4;970,1;;143
23/02/2023;0000 UTC;968,9;970,1;968,9;;164
23/02/2023;0100 UTC;969;969,1;968,8;;360
23/02/2023;0200 UTC;970,2;970,2;969;;143
23/02/2023;0300 UTC;972,1;972,1;970,2;;137
23/02/2023;0400 UTC;973,6;973,6;972,1;;142
23/02/2023;0500 UTC;974,4;974,4;973,6;;105
23/02/2023;0600 UTC;975,3;975,3;974,4;;170
23/02/2023;0700 UTC;976,1;976,1;975,3;;169
23/02/2023;0800 UTC;975,8;976,3;975,8;;169
23/02/2023;0900 UTC;975,9;976;975,7;;169
23/02/2023;1000 UTC;981,2;981,2;975,9;;174
23/02/2023;1100 UTC;992,2;992,2;981,2;;146
23/02/2023;1200 UTC;1005,3;1005,3;992,2;;140
23/02/2023;1300 UTC;1012,6;1012,6;1005,3;;144
23/02/2023;1400 UTC;1015,6;1015,6;1012,6;;125
23/02/2023;1500 UTC;1015,8;1016,2;1015,6;;144
23/02/2023;1600 UTC;1015,3;1016,1;1015,3;;143
23/02/2023;1700 UTC;1013,8;1016,1;1013,8;;137
23/02/2023;1800 UTC;1008,2;1013,8;1008,2;;145
23/02/2023;1900 UTC;995;1008,2;995;;144
23/02/2023;2000 UTC;982;995;982;;154
23/02/2023;2100 UTC;974,4;981,9;974,4;;148
23/02/2023;2200 UTC;969,2;974,4;969,2;;148
23/02/2023;2300 UTC;967,6;969,2;967,6;;145
24/02/2023;0000 UTC;967,7;967,8;967,6;;140
24/02/2023;0100 UTC;968,7;968,7;967,7;;168
24/02/2023;0200 UTC;972;972;968,7;;117
24/02/2023;0300 UTC;973;973;972;;35
24/02/2023;0400 UTC;973,6;973,6;973;;30
24/02/2023;0500 UTC;974,9;974,9;973,6;;16
24/02/2023;0600 UTC;975,9;975,9;974,9;;106
24/02/2023;0700 UTC;974,8;976,1;974,8;;31
24/02/2023;0800 UTC;975,6;975,6;974,8;;96
24/02/2023;0900 UTC;977;977;975,6;;38
24/02/2023;1000 UTC;980;980;977;;360
24/02/2023;1100 UTC;985,6;985,6;980;;24
24/02/2023;1200 UTC;991,7;991,7;985,6;;38
24/02/2023;1300 UTC;1000,4;1000,4;991,8;;76
24/02/2023;1400 UTC;1005,9;1005,9;1000,4;;146
24/02/2023;1500 UTC;1009,3;1009,3;1006;;157
24/02/2023;1600 UTC;1006,6;1009,6;1006,6;;150
24/02/2023;1700 UTC;1003,2;1006,6;1003,2;;158
24/02/2023;1800 UTC;997;1003,2;997;;146
24/02/2023;1900 UTC;992,4;997;992,4;;79
24/02/2023;2000 UTC;982,3;992,3;982,3;;151
24/02/2023;2100 UTC;974,3;982,3;974,3;;137
24/02/2023;2200 UTC;971,1;974,3;971,1;;131
24/02/2023;2300 UTC;971,6;971,6;971,1;;147
25/02/2023;0000 UTC;972,2;972,2;971,6;;153
25/02/2023;0100 UTC;973,2;973,2;972,2;;145
25/02/2023;0200 UTC;974;974;973,2;;34
25/02/2023;0300 UTC;974,8;974,8;974;;32
25/02/2023;0400 UTC;975,5;975,5;974,8;;23
25/02/2023;0500 UTC;976,1;976,1;975,5;;360
25/02/2023;0600 UTC;976,5;976,5;976,1;;150
25/02/2023;0700 UTC;977,4;977,4;976,5;;18
25/02/2023;0800 UTC;978,2;978,2;977,4;;10
25/02/2023;0900 UTC;979,8;979,8;978,2;;61
25/02/2023;1000 UTC;984,1;984,1;979,8;;28
25/02/2023;1100 UTC;992,2;992,2;984,1;;105
25/02/2023;1200 UTC;1000;1000;992,2;;29
25/02/2023;1300 UTC;1006,5;1006,5;1000;;65
25/02/2023;1400 UTC;1010,9;1010,9;1006,5;;70
25/02/2023;1500 UTC;1013,2;1013,5;1010,9;;36
25/02/2023;1600 UTC;1010,4;1013,3;1010,4;;142
25/02/2023;1700 UTC;1010;1010,4;1009,3;;127
25/02/2023;1800 UTC;1008,5;1010;1008,5;;113
25/02/2023;1900 UTC;1002,5;1008,5;1002,5;;139
25/02/2023;2000 UTC;990,2;1002,5;990,2;;140
25/02/2023;2100 UTC;976,5;990,2;976,5;;142
25/02/2023;2200 UTC;969,4;976,5;969,4;;136
25/02/2023;2300 UTC;967,7;969,4;967,7;;113
26/02/2023;0000 UTC;968,4;968,4;967,7;;59
26/02/2023;0100 UTC;969,3;969,3;968,4;;61
26/02/2023;0200 UTC;970,5;970,5;969,3;;29
26/02/2023;0300 UTC;971,3;971,3;970,5;;100
26/02/2023;0400 UTC;972,1;972,1;971,3;;35
26/02/2023;0500 UTC;974,3;974,3;972,1;;28
26/02/2023;0600 UTC;975,7;975,7;974,3;;36
26/02/2023;0700 UTC;976,4;976,4;975,7;;6
26/02/2023;0800 UTC;976,9;977;976,4;;28
26/02/2023;0900 UTC;977;977;976,8;;144
26/02/2023;1000 UTC;981,6;981,6;977;;23
26/02/2023;1100 UTC;992,4;992,4;981,6;;26
26/02/2023;1200 UTC;1002,3;1002,3;992,4;;52
26/02/2023;1300 UTC;1008;1008;1002,3;;40
26/02/2023;1400 UTC;1011,7;1011,7;1008;;65
26/02/2023;1500 UTC;1013,4;1013,5;1011,7;;94
26/02/2023;1600 UTC;1013,1;1013,7;1013,1;;73
26/02/2023;1700 UTC;1011,6;1013,2;1011,5;;68
26/02/2023;1800 UTC;1006,8;1011,7;1006,8;;89
26/02/2023;1900 UTC;998,6;1006,8;998,6;;134
26/02/2023;2000 UTC;989,4;998,6;989,4;;138
26/02/2023;2100 UTC;976,4;989,4;976,4;;132
26/02/2023;2200 UTC;968,3;976,4;968,3;;135
26/02/2023;2300 UTC;965,8;968,3;965,8;;128
27/02/2023;0000 UTC;966;966;965,7;;97
27/02/2023;0100 UTC;967,9;967,9;966;;108
27/02/2023;0200 UTC;969,4;969,4;967,9;;161
27/02/2023;0300 UTC;970,9;970,9;969,4;;25
27/02/2023;0400 UTC;972,3;972,3;970,9;;30
27/02/2023;0500 UTC;973;973;972,3;;69
27/02/2023;0600 UTC;974,2;974,2;973;;50
27/02/2023;0700 UTC;975,3;975,3;974,2;;58
27/02/2023;0800 UTC;975,7;975,7;975,3;;6
27/02/2023;0900 UTC;976,4;976,4;975,7;;6
27/02/2023;1000 UTC;981,7;981,7;976,4;;35
27/02/2023;1100 UTC;992,6;992,6;981,7;;73
27/02/2023;1200 UTC;1003,1;1003,1;992,6;;116
27/02/2023;1300 UTC;1008,1;1008,1;1003,1;;67
27/02/2023;1400 UTC;1010,3;1010,3;1008,1;;104
27/02/2023;1500 UTC;1013,2;1013,2;1010,3;;129
27/02/2023;1600 UTC;1014,4;1014,8;1013,2;;121
27/02/2023;1700 UTC;1010,1;1014,4;1010,1;;116
27/02/2023;1800 UTC;1005,8;1010,2;1005,8;;134
27/02/2023;1900 UTC;998,7;1005,8;998,7;;137
27/02/2023;2000 UTC;989,6;998,6;989,6;;137
27/02/2023;2100 UTC;977,9;989,6;977,9;;142
27/02/2023;2200 UTC;969,7;977,8;969,7;;126
27/02/2023;2300 UTC;967,1;969,7;967,1;;109
28/02/2023;0000 UTC;967,3;967,3;966,9;;75
28/02/2023;0100 UTC;969,2;969,2;967,3;;65
28/02/2023;0200 UTC;970,6;970,6;969,2;;63
28/02/2023;0300 UTC;972;972;970,6;;28
28/02/2023;0400 UTC;973;973;972;;42
28/02/2023;0500 UTC;973,2;973,3;973;;5
28/02/2023;0600 UTC;973,7;973,7;973,2;;6
28/02/2023;0700 UTC;974,6;974,6;973,7;;6
28/02/2023;0800 UTC;975,9;975,9;974,6;;6
28/02/2023;0900 UTC;976,8;976,8;975,9;;6
28/02/2023;1000 UTC;982;982;976,8;;79
28/02/2023;1100 UTC;994,2;994,2;982;;88
28/02/2023;1200 UTC;1005,9;1005,9;994,2;;138
28/02/2023;1300 UTC;1013,4;1013,4;1005,9;;123
28/02/2023;1400 UTC;1015,1;1015,1;1013,4;;136
28/02/2023;1500 UTC;1013,5;1015,3;1013,5;;99
28/02/2023;1600 UTC;1011,1;1013,5;1011,1;;122
28/02/2023;1700 UTC;1009,9;1011,4;1009,9;;126
28/02/2023;1800 UTC;1007,3;1009,9;1007,3;;139
28/02/2023;1900 UTC;1001,2;1007,4;1001,2;;138
28/02/2023;2000 UTC;991,2;1001,2;991,2;;141
28/02/2023;2100 UTC;978,2;991,2;978,2;;144
28/02/2023;2200 UTC;970,6;978,1;970,6;;141
28/02/2023;2300 UTC;968;970,6;968;;145
01/03/2023;0000 UTC;968,1;968,1;967,8;;147
01/03/2023;0100 UTC;969,8;969,8;968,1;;40
01/03/2023;0200 UTC;971,7;971,7;969,8;;71
