LOCAL;DATA;HORA;Temp. Ins. (C);TEMP MAX;Temp. Min. (C);PA INST;Pressao Max. (hPa);Pressao Min. (hPa);VEL VEN MED;Dir. Vento (m/s);Raj. Vento (m/s)
CORURIPE;18/01/2024;900;24,5;24,5;24,1;1004,9;1004,9;1004,3;1,2;8;2,6
CORURIPE;18/01/2024;1000;26,5;26,5;24,5;1005,3;1005,3;1004,9;1,8;25;3,5
CORURIPE;18/01/2024;1100;28,9;29;26,5;1005,7;1005,7;1005,3;2,5;64;5,1
CORURIPE;18/01/2024;1200;29,1;29,7;28,7;1005,7;1005,8;1005,7;3;76;6,8
CORURIPE;18/01/2024;1300;30,2;30,2;28,7;1005,4;1005,7;1005,4;3,2;88;7,8
CORURIPE;18/01/2024;1400;32,2;32,2;29,9;1005,1;1005,4;1005,1;3,8;96;8,3
CORURIPE;18/01/2024;1500;31;32,2;30,3;1004,6;1005,1;1004,5;4,3;107;9
CORURIPE;18/01/2024;1600;31,5;31,9;30,7;1003,8;1004,6;1003,8;4;96;8,9
CORURIPE;18/01/2024;1700;30,7;32,2;30,5;1002,9;1003,8;1002,9;3,7;89;9,1
CORURIPE;18/01/2024;1800;30,6;31,4;30,3;1002,5;1002,9;1002,4;3,8;93;8,8
CORURIPE;18/01/2024;1900;29,5;31,2;29,4;1002,6;1002,6;1002,4;3;96;8
CORURIPE;18/01/2024;2000;28,2;29,5;28,2;1003,1;1003,1;1002,6;3;98;8
CORURIPE;18/01/2024;2100;27,4;28,4;27,4;1003,6;1003,6;1003,1;2,8;97;7,4
CORURIPE;18/01/2024;2200;27,1;27,4;27;1004,1;1004,1;1003,6;2,5;94;7
CORURIPE;18/01/2024;2300;26,8;27,1;26,7;1005;1005;1004,1;2,1;98;5,5
CORURIPE;19/01/2024;0;26,3;26,9;26,3;1005,4;1005,4;1005;1,6;86;5,3
CORURIPE;19/01/2024;100;26,1;26,2;26;1005,2;1005,4;1005,2;1,6;67;3,9
CORURIPE;19/01/2024;200;26,2;26,3;26,1;1004,7;1005,2;1004,7;1,5;80;4,5
CORURIPE;19/01/2024;300;25,9;26,2;25,7;1004,2;1004,7;1004,2;1,6;48;3,4
CORURIPE;19/01/2024;400;25,4;25,9;25,4;1003,5;1004,2;1003,5;1,6;60;3,8
CORURIPE;19/01/2024;500;25,3;25,4;25;1003,4;1003,6;1003,4;1,3;51;3,2
CORURIPE;19/01/2024;600;24,9;25,4;24,9;1003,4;1003,5;1003,3;1,7;27;3,1
CORURIPE;19/01/2024;700;24,5;24,9;24,5;1003,7;1003,7;1003,4;1,3;18;3,6
CORURIPE;19/01/2024;800;24,5;24,5;24,4;1004,2;1004,2;1003,7;1,6;8;3,7
CORURIPE;19/01/2024;900;24,5;24,6;24,3;1004,5;1004,5;1004,2;1,1;31;3,9
CORURIPE;19/01/2024;1000;26,5;26,6;24,5;1005,1;1005,2;1004,5;2,2;9;4,7
CORURIPE;19/01/2024;1100;29,2;29,6;26,6;1005,1;1005,2;1005;3,4;52;6,5
CORURIPE;19/01/2024;1200;31,3;31,4;29;1005,2;1005,2;1005,1;3;66;7
CORURIPE;19/01/2024;1300;31,4;31,8;30,4;1004,8;1005,3;1004,8;3,5;104;6,9
CORURIPE;19/01/2024;1400;32,3;32,5;31,3;1004,4;1004,8;1004,4;3,9;99;8,3
CORURIPE;19/01/2024;1500;32;33;31,2;1004;1004,4;1004;4;103;10,5
CORURIPE;19/01/2024;1600;31,9;32,3;31,1;1003,3;1004,1;1003,3;4,8;100;9,4
CORURIPE;19/01/2024;1700;31;32;30,2;1002,8;1003,5;1002,7;4,1;108;9,5
CORURIPE;19/01/2024;1800;31,1;31,4;30,3;1002,2;1002,8;1002,1;3,6;102;9,3
CORURIPE;19/01/2024;1900;29,4;31,1;29,4;1001,9;1002,2;1001,8;3,8;96;8,6
CORURIPE;19/01/2024;2000;28,7;29,7;28,6;1002,8;1002,8;1001,9;3;93;8,2
CORURIPE;19/01/2024;2100;27,5;28,9;27,5;1003;1003,1;1002,8;2,8;94;7,5
CORURIPE;19/01/2024;2200;26,9;27,5;26,8;1002,9;1003,1;1002,9;1,9;93;6
CORURIPE;19/01/2024;2300;26,6;27;26,6;1003,6;1003,6;1002,7;1,9;80;6,6
CORURIPE;20/01/2024;0;26,7;27;26,6;1004;1004,1;1003,6;2,4;71;6,6
CORURIPE;20/01/2024;100;26,6;26,8;26,5;1004,2;1004,3;1004;2,1;56;4,6
CORURIPE;20/01/2024;200;26,7;26,8;26,6;1004;1004,3;1004;2,3;51;4,4
CORURIPE;20/01/2024;300;26,2;26,8;26,2;1003,2;1004;1003,2;2;49;4,9
CORURIPE;20/01/2024;400;25,6;26,2;25,6;1002,2;1003,2;1002,2;2,7;43;4,6
CORURIPE;20/01/2024;500;25,4;25,6;25,4;1002;1002,2;1002;1,8;49;4,9
CORURIPE;20/01/2024;600;25,3;25,4;25,2;1002,1;1002,2;1002;2,3;35;3,8
CORURIPE;20/01/2024;700;25,1;25,4;25,1;1002,3;1002,3;1001,9;1,7;51;4,8
CORURIPE;20/01/2024;800;25;25,1;24,9;1002,5;1002,5;1002,3;2,1;38;4,4
CORURIPE;20/01/2024;900;25,4;25,4;24,9;1003;1003;1002,5;1;96;4,9
CORURIPE;20/01/2024;1000;27,6;27,7;25,4;1003,7;1003,8;1003;2,1;51;4,2
CORURIPE;20/01/2024;1100;29,5;29,5;27,5;1003,9;1004;1003,7;3;59;6,3
CORURIPE;20/01/2024;1200;32,1;32,1;29,4;1004,1;1004,2;1003,9;2,9;71;7
CORURIPE;20/01/2024;1300;32,2;32,8;30,4;1003,6;1004,1;1003,6;3,2;99;6,8
CORURIPE;20/01/2024;1400;32,3;33,4;31,7;1002,7;1003,6;1002,6;3,8;78;8,1
CORURIPE;20/01/2024;1500;33,2;33,6;32,2;1002,3;1002,7;1002,3;4,1;94;12
CORURIPE;20/01/2024;1600;32,3;33,3;32;1001,8;1002,4;1001,8;4,6;93;9,6
CORURIPE;20/01/2024;1700;30,4;32,4;30,4;1001,1;1001,8;1001,1;4,5;95;10,1
CORURIPE;20/01/2024;1800;30,9;31,6;30,4;1000,6;1001,1;1000,6;4,6;92;10,8
CORURIPE;20/01/2024;1900;30,2;31,3;30,1;1001;1001;1000,5;4,3;88;11,5
CORURIPE;20/01/2024;2000;28,8;30,4;28,8;1001,6;1001,7;1001;3,6;86;10,6
CORURIPE;20/01/2024;2100;27,9;28,9;27,9;1001,8;1001,8;1001,5;3,6;83;8,3
CORURIPE;20/01/2024;2200;27,4;27,9;27,4;1002,5;1002,5;1001,8;2,5;64;8,8
CORURIPE;20/01/2024;2300;27,3;27,4;27,1;1003;1003;1002,4;2,6;55;5,8
CORURIPE;21/01/2024;0;27,3;27,4;27,1;1003,5;1003,6;1003;2,5;53;6,5
CORURIPE;21/01/2024;100;27,2;27,3;27,2;1003,5;1003,7;1003,4;2,5;57;6,6
CORURIPE;21/01/2024;200;27,1;27,3;27,1;1003,2;1003,6;1003,2;3;50;6,4
CORURIPE;21/01/2024;300;26,9;27,2;26,8;1002,6;1003,2;1002,6;2,6;49;6,6
CORURIPE;21/01/2024;400;26,4;26,9;26,4;1002,1;1002,6;1002,1;2,8;50;6,3
CORURIPE;21/01/2024;500;26,2;26,4;26,2;1001,9;1002,1;1001,9;2,9;57;5,6
CORURIPE;21/01/2024;600;26;26,3;26;1002,2;1002,2;1001,8;2,5;52;5,9
CORURIPE;21/01/2024;700;25,8;26,1;25,7;1002,7;1002,7;1002,2;1,9;53;5,2
CORURIPE;21/01/2024;800;25,4;25,8;25,4;1003;1003;1002,7;2,4;51;4,5
CORURIPE;21/01/2024;900;25,6;25,7;25,2;1003,3;1003,3;1003;2,2;48;4,9
CORURIPE;21/01/2024;1000;27,8;27,8;25,6;1004,1;1004,1;1003,2;2,9;44;6,3
CORURIPE;21/01/2024;1100;29,3;29,8;27,8;1004,7;1004,7;1004,1;4;31;7,1
CORURIPE;21/01/2024;1200;31,7;31,7;29,4;1004,5;1004,7;1004,5;3,1;14;7,4
CORURIPE;21/01/2024;1300;33,8;33,8;31,4;1003,9;1004,5;1003,9;2,8;76;6,6
CORURIPE;21/01/2024;1400;34,5;35,1;32,7;1002,7;1003,9;1002,7;3;31;7,9
CORURIPE;21/01/2024;1500;34,9;36,2;34,2;1002;1002,7;1002;2,5;49;6,9
CORURIPE;21/01/2024;1600;34,2;36,2;33,7;1001,3;1002;1001,3;4,4;100;9,5
CORURIPE;21/01/2024;1700;34;34,7;33,6;1000,8;1001,3;1000,8;4,2;89;10,3
CORURIPE;21/01/2024;1800;32,8;33,9;32,7;1000,4;1000,8;1000,4;4,2;91;10
CORURIPE;21/01/2024;1900;31,5;33;31,5;1000,3;1000,4;1000,2;4,2;86;10,3
CORURIPE;21/01/2024;2000;29,8;31,5;29,8;1000,7;1000,7;1000,3;4,5;77;10,7
CORURIPE;21/01/2024;2100;28,4;29,8;28,4;1001,4;1001,5;1000,7;3,4;66;10,7
CORURIPE;21/01/2024;2200;27,9;28,4;27,8;1002,5;1002,5;1001,4;3,5;56;8,8
CORURIPE;21/01/2024;2300;27,4;27,9;27,4;1003,2;1003,2;1002,5;3;67;6,8
CORURIPE;22/01/2024;0;27,4;27,5;27,2;1003,9;1003,9;1003,2;2,5;52;7,8
CORURIPE;22/01/2024;100;27,1;27,4;27,1;1004,1;1004,2;1003,9;2,1;62;5,2
CORURIPE;22/01/2024;200;26,9;27,1;26,9;1003,7;1004,1;1003,7;2,6;51;6,8
CORURIPE;22/01/2024;300;26,5;26,9;26,5;1003,2;1003,7;1003,2;2,4;48;6,4
CORURIPE;22/01/2024;400;26,1;26,5;26,1;1003;1003,2;1002,9;3,2;46;6,1
CORURIPE;22/01/2024;500;25,9;26,1;25,9;1002,7;1003;1002,7;3,2;49;6
CORURIPE;22/01/2024;600;25,8;25,9;25,7;1002,5;1002,7;1002,5;3,2;52;7,4
CORURIPE;22/01/2024;700;25,5;25,8;25,5;1002,6;1002,7;1002,5;3,4;50;7,5
CORURIPE;22/01/2024;800;25,4;25,6;25,4;1003,3;1003,3;1002,6;2,3;35;7,5
CORURIPE;22/01/2024;900;25,8;25,8;25,2;1003,7;1003,7;1003,3;2,4;41;5,1
CORURIPE;22/01/2024;1000;27,8;27,8;25,8;1004,4;1004,4;1003,7;3,1;33;6,5
CORURIPE;22/01/2024;1100;30;30;27,7;1004,6;1004,7;1004,4;4,3;26;8,8
CORURIPE;22/01/2024;1200;31,9;32,1;29,9;1004,7;1004,7;1004,5;4;22;9
CORURIPE;22/01/2024;1300;33,6;33,9;31,8;1003,9;1004,7;1003,9;4;49;7,6
CORURIPE;22/01/2024;1400;35,4;35,5;33,6;1003;1003,9;1003;2,6;26;7,1
CORURIPE;22/01/2024;1500;35,6;37,1;34,6;1002,3;1003;1002,3;2,2;19;6,3
CORURIPE;22/01/2024;1600;33,7;35,7;33,6;1001,6;1002,3;1001,6;4,5;94;9,9
CORURIPE;22/01/2024;1700;33,4;34,6;33,3;1000,8;1001,6;1000,8;5,2;90;10,7
CORURIPE;22/01/2024;1800;31,7;33,7;31,7;1000,3;1000,8;1000,3;4,8;84;11,8
CORURIPE;22/01/2024;1900;31,4;31,9;31;1000,4;1000,5;1000,2;5,1;77;11,6
CORURIPE;22/01/2024;2000;29,7;31,4;29,7;1000,8;1000,9;1000,4;4,4;76;11,9
CORURIPE;22/01/2024;2100;28,4;29,7;28,4;1001,7;1001,7;1000,8;3,5;70;10,6
CORURIPE;22/01/2024;2200;28;28,4;28;1002,3;1002,3;1001,6;2,7;70;9,3
CORURIPE;22/01/2024;2300;27,8;28;27,8;1002,6;1002,7;1002,2;3;65;8,9
CORURIPE;23/01/2024;0;27,7;27,9;27,6;1003,1;1003,1;1002,6;2,9;62;8,1
CORURIPE;23/01/2024;100;27,6;27,7;27,6;1003,2;1003,3;1003,1;3;42;8
CORURIPE;23/01/2024;200;27,4;27,6;27,4;1002,9;1003,3;1002,9;2,5;49;6,9
CORURIPE;23/01/2024;300;27;27,4;27;1002,5;1003;1002,5;3,5;44;6,9
CORURIPE;23/01/2024;400;26,5;27;26,5;1002,2;1002,6;1002,2;2,9;50;7,4
CORURIPE;23/01/2024;500;26,2;26,5;26,2;1002;1002,3;1002;2,9;50;7,2
CORURIPE;23/01/2024;600;25,9;26,2;25,9;1001,8;1002;1001,8;3,3;44;7,4
CORURIPE;23/01/2024;700;25,5;25,9;25,5;1001,9;1001,9;1001,8;2,5;45;6,7
CORURIPE;23/01/2024;800;25;25,5;25;1002,3;1002,3;1001,8;2;44;4,8
CORURIPE;23/01/2024;900;25,3;25,3;24,8;1002,8;1002,8;1002,3;1,9;46;3,5
CORURIPE;23/01/2024;1000;27,4;27,4;25,3;1003,5;1003,5;1002,7;2,3;31;4,8
CORURIPE;23/01/2024;1100;29,9;30;27,4;1003,7;1003,8;1003,5;3,8;24;7,6
CORURIPE;23/01/2024;1200;31,9;31,9;29,9;1003,8;1003,9;1003,7;4,3;19;8,8
CORURIPE;23/01/2024;1300;33,9;34;31,8;1003,3;1003,8;1003,3;4;33;9,7
CORURIPE;23/01/2024;1400;35,4;35,9;33,6;1002,4;1003,3;1002,4;3,4;58;8,8
CORURIPE;23/01/2024;1500;34,4;36,5;34,3;1001,9;1002,5;1001,9;2,8;72;7,8
CORURIPE;23/01/2024;1600;35;35,5;33,2;1000,8;1001,9;1000,8;4,2;92;11,5
CORURIPE;23/01/2024;1700;34;35,7;33,8;1000;1000,8;1000;4,2;92;11,5
CORURIPE;23/01/2024;1800;32,7;34,1;32,5;999,4;1000;999,3;5,2;95;12,5
CORURIPE;23/01/2024;1900;31,5;32,8;31,4;999,3;999,4;999,2;4,6;94;12,1
CORURIPE;23/01/2024;2000;29,7;31,5;29,6;999,7;999,7;999,3;4,4;72;12,5
CORURIPE;23/01/2024;2100;28,4;29,7;28,4;1000,4;1000,4;999,7;3,7;75;10,3
CORURIPE;23/01/2024;2200;27,9;28,4;27,9;1000,7;1000,7;1000,4;3,1;74;9,9
CORURIPE;23/01/2024;2300;27,8;28;27,7;1001,5;1001,5;1000,7;2,9;59;8,4
CORURIPE;24/01/2024;0;27,6;27,8;27,6;1002,4;1002,4;1001,5;2,8;56;7,4
CORURIPE;24/01/2024;100;27,3;27,7;27,3;1002,7;1002,8;1002,4;2,4;57;6,5
CORURIPE;24/01/2024;200;27,3;27,5;27,3;1002,6;1002,7;1002,3;1,6;22;7,1
CORURIPE;24/01/2024;300;26,9;27,4;26,8;1002;1002,6;1002;1,4;19;5
CORURIPE;24/01/2024;400;26,4;26,9;26,4;1001,2;1002;1001,2;1,9;42;3,9
CORURIPE;24/01/2024;500;25,7;26,4;25,7;1000,8;1001,3;1000,7;2,5;54;5,4
CORURIPE;24/01/2024;600;26;26;25,7;1000,8;1001;1000,8;2,6;42;5,2
CORURIPE;24/01/2024;700;25,9;26;25,7;1001,2;1001,2;1000,8;2,6;34;6,7
CORURIPE;24/01/2024;800;25,5;26;25,5;1001,6;1001,6;1001,2;1,7;24;7,2
CORURIPE;24/01/2024;900;25,7;25,7;25,3;1002,2;1002,2;1001,6;1,7;8;4,2
CORURIPE;24/01/2024;1000;27,7;27,7;25,7;1002,6;1002,6;1002,2;2,2;26;6,1
CORURIPE;24/01/2024;1100;30,5;30,5;27,7;1002,8;1002,8;1002,6;3,1;23;6,7
CORURIPE;24/01/2024;1200;32,4;32,4;30,4;1002,5;1002,8;1002,5;3,3;23;7,3
CORURIPE;24/01/2024;1300;33,5;33,5;32;1002,4;1002,6;1002,3;3,7;41;8,3
CORURIPE;24/01/2024;1400;34,9;35,3;33,4;1002;1002,4;1002;2,2;38;8,1
CORURIPE;24/01/2024;1500;33,7;35,4;33,2;1001,3;1002;1001,3;2,8;104;7,8
CORURIPE;24/01/2024;1600;33,5;34,7;33,2;1000,2;1001,3;1000,2;4,8;93;10,1
CORURIPE;24/01/2024;1700;33,4;34,2;33;999,5;1000,3;999,5;4,6;90;10,5
CORURIPE;24/01/2024;1800;32,2;34;32,1;998,8;999,5;998,8;4,9;82;11,9
CORURIPE;24/01/2024;1900;30,9;32,5;30,9;998,6;998,9;998,5;4,8;85;11
CORURIPE;24/01/2024;2000;29,2;31;29,2;999;999;998,5;4,7;71;13,8
CORURIPE;24/01/2024;2100;28,2;29,2;28,2;999,6;999,6;999;4,6;67;11
CORURIPE;24/01/2024;2200;27,9;28,2;27,9;1000,5;1000,6;999,5;3,9;64;10,4
CORURIPE;24/01/2024;2300;27,8;27,9;27,8;1001,7;1001,7;1000,5;3,5;56;8,9
CORURIPE;25/01/2024;0;27,7;27,9;27,7;1002,3;1002,3;1001,7;3,1;61;9,2
CORURIPE;25/01/2024;100;27,7;27,8;27,6;1002,5;1002,5;1002,3;3;49;7,6
CORURIPE;25/01/2024;200;27,7;27,9;27,7;1002,3;1002,5;1002,3;3,7;49;8,5
CORURIPE;25/01/2024;300;27,1;27,7;27,1;1001,8;1002,3;1001,8;2,9;50;8,5
CORURIPE;25/01/2024;400;26,9;27,1;26,9;1001,4;1001,8;1001,3;2,1;27;6,7
CORURIPE;25/01/2024;500;26,6;26,9;26,6;1000,8;1001,4;1000,8;1,6;42;5,8
CORURIPE;25/01/2024;600;26;26,6;26;1000,5;1000,8;1000,5;1,8;46;3,6
CORURIPE;25/01/2024;700;25,8;26;25,8;1000,9;1000,9;1000,5;1,9;42;3,6
CORURIPE;25/01/2024;800;25,8;26;25,7;1001,3;1001,3;1000,9;1,5;35;4,2
CORURIPE;25/01/2024;900;25,4;25,8;25,3;1001,7;1001,7;1001,3;1,5;41;3,7
CORURIPE;25/01/2024;1000;27,5;27,5;25,4;1002,3;1002,3;1001,6;2,1;41;4
CORURIPE;25/01/2024;1100;30,2;30,6;27,5;1002,4;1002,5;1002,3;3,5;19;6,4
CORURIPE;25/01/2024;1200;31,4;32,2;30,2;1002,3;1002,4;1002,2;3,6;31;8,4
CORURIPE;25/01/2024;1300;33,5;33,9;31,3;1001,9;1002,3;1001,9;3,2;24;8,1
CORURIPE;25/01/2024;1400;34,1;34,7;33;1001,4;1002;1001,4;3;34;8,2
CORURIPE;25/01/2024;1500;32,3;34,5;32,2;1000,7;1001,5;1000,7;3;103;6,4
CORURIPE;25/01/2024;1600;32,1;32,3;31,4;1000,2;1000,8;1000,2;3,5;98;8,9
